,year,sex,ahe
5945,1996,female,7.255323887
5946,1996,male,22.4757309
5947,1996,male,7.978052616
5948,1996,female,29.96764183
5949,1996,female,10.78835106
5950,1996,female,17.9805851
5951,1996,male,5.194391251
5952,1996,male,15.98274231
5953,1996,female,16.48220444
5954,1996,male,19.57885933
5955,1996,male,20.57777977
5956,1996,male,11.32876778
5957,1996,female,6.492989063
5958,1996,male,14.44594097
5959,1996,female,7.991371155
5960,1996,male,18.64653206
5961,1996,female,22.4757309
5962,1996,female,13.49893761
5963,1996,male,23.27087212
5964,1996,female,15.38338947
5965,1996,male,9.989214897
5966,1996,female,11.98705673
5967,1996,female,14.72094631
5968,1996,male,24.593853
5969,1996,female,9.989214897
5970,1996,male,23.12901497
5971,1996,female,37.69172668
5972,1996,male,11.94709969
5973,1996,female,8.904670715
5974,1996,male,14.98382092
5975,1996,male,12.48651791
5976,1996,female,17.48112488
5977,1996,female,12.48651791
5978,1996,male,13.98489952
5979,1996,female,14.78403664
5980,1996,male,43.95254517
5981,1996,male,8.524129868
5982,1996,female,9.220813751
5983,1996,male,11.98705673
5984,1996,male,26.24466324
5985,1996,male,12.48651791
5986,1996,male,17.48112488
5987,1996,female,10.22152138
5988,1996,female,14.98382092
5989,1996,female,8.116236687
5990,1996,female,10.98813629
5991,1996,male,19.97842979
5992,1996,male,23.08618355
5993,1996,female,13.49893761
5994,1996,male,16.38231087
5995,1996,female,21.97627258
5996,1996,female,15.98274231
5997,1996,female,21.97627258
5998,1996,female,25.22276688
5999,1996,male,11.58748817
6000,1996,male,12.48651791
6001,1996,male,13.18576241
6002,1996,female,22.4757309
6003,1996,male,11.54309177
6004,1996,female,13.76206398
6005,1996,male,11.68738079
6006,1996,female,24.47357368
6007,1996,male,19.97842979
6008,1996,female,19.97842979
6009,1996,male,17.31463623
6010,1996,male,19.97842979
6011,1996,male,18.38015556
6012,1996,male,23.08618355
6013,1996,female,19.47896767
6014,1996,male,32.46494675
6015,1996,female,8.990292549
6016,1996,male,11.93194962
6017,1996,male,21.97627258
6018,1996,female,15.98274231
6019,1996,male,16.28281975
6020,1996,male,18.31355858
6021,1996,female,24.97303581
6022,1996,female,17.9805851
6023,1996,male,21.47681046
6024,1996,male,21.97627258
6025,1996,female,16.42670822
6026,1996,male,20.47788811
6027,1996,female,7.420558929
6028,1996,female,24.97303581
6029,1996,female,18.93788528
6030,1996,female,13.23570919
6031,1996,female,10.23894405
6032,1996,female,5.244337559
6033,1996,female,18.05051041
6034,1996,female,8.990292549
6035,1996,male,7.911457539
6036,1996,female,12.7135458
6037,1996,female,12.7135458
6038,1996,male,19.17929077
6039,1996,female,10.98813629
6040,1996,male,12.70628071
6041,1996,female,11.98705673
6042,1996,male,12.38662529
6043,1996,female,20.42239189
6044,1996,male,25.7499752
6045,1996,male,19.97842979
6046,1996,male,18.55139732
6047,1996,female,16.98166275
6048,1996,male,21.47681046
6049,1996,female,6.147208691
6050,1996,female,32.04872894
6051,1996,female,8.490831375
6052,1996,male,24.97303581
6053,1996,male,23.47465324
6054,1996,male,18.64653206
6055,1996,male,14.35949516
6056,1996,male,35.9611702
6057,1996,male,26.77109337
6058,1996,female,13.18626213
6059,1996,male,22.64221954
6060,1996,female,8.715389252
6061,1996,male,15.18460464
6062,1996,female,12.74845695
6063,1996,male,10.61703587
6064,1996,male,15.88285065
6065,1996,male,5.593959808
6066,1996,female,10.98813629
6067,1996,female,17.9805851
6068,1996,female,17.9805851
6069,1996,male,12.98597813
6070,1996,female,18.18037033
6071,1996,male,22.4757309
6072,1996,female,10.98813629
6073,1996,female,10.48867512
6074,1996,male,13.52706051
6075,1996,male,39.95685959
6076,1996,male,15.22165966
6077,1996,male,16.48220444
6078,1996,female,37.45955276
6079,1996,male,14.17120647
6080,1996,male,17.9805851
6081,1996,male,10.18508148
6082,1996,male,16.34598541
6083,1996,female,13.18576241
6084,1996,male,15.08575249
6085,1996,female,14.98382092
6086,1996,female,15.98274231
6087,1996,female,8.990292549
6088,1996,male,15.38338947
6089,1996,male,24.97303581
6090,1996,female,10.28888988
6091,1996,female,9.34990406
6092,1996,male,13.4854393
6093,1996,male,24.97303581
6094,1996,male,24.97303581
6095,1996,female,8.523938179
6096,1996,female,14.20688248
6097,1996,female,18.35855675
6098,1996,male,15.61949825
6099,1996,male,18.97950554
6100,1996,female,11.65408325
6101,1996,male,32.40945053
6102,1996,male,21.47681046
6103,1996,female,24.97303581
6104,1996,female,12.48651791
6105,1996,female,17.48112488
6106,1996,male,17.75860214
6107,1996,female,26.63790321
6108,1996,male,18.97950554
6109,1996,male,15.31031132
6110,1996,male,17.00291634
6111,1996,male,24.77325058
6112,1996,female,12.43102169
6113,1996,male,14.4806385
6114,1996,female,13.36556911
6115,1996,male,23.08618355
6116,1996,female,13.76291656
6117,1996,male,16.27842331
6118,1996,female,7.752822876
6119,1996,male,6.538394928
6120,1996,female,6.881529808
6121,1996,female,18.18136787
6122,1996,female,11.23786545
6123,1996,male,23.43623352
6124,1996,female,12.8749876
6125,1996,male,16.73193359
6126,1996,male,22.4757309
6127,1996,female,9.989214897
6128,1996,female,10.98813629
6129,1996,female,13.2264595
6130,1996,female,15.53877735
6131,1996,male,19.17929077
6132,1996,male,22.37583923
6133,1996,female,15.93279648
6134,1996,female,11.76507378
6135,1996,male,10.3887825
6136,1996,female,20.97735023
6137,1996,female,14.28457642
6138,1996,male,19.97842979
6139,1996,male,16.34598541
6140,1996,male,16.29819107
6141,1996,male,24.97303581
6142,1996,female,9.989214897
6143,1996,male,22.19825363
6144,1996,female,15.98274231
6145,1996,male,28.73994255
6146,1996,male,19.97842979
6147,1996,male,17.9805851
6148,1996,male,19.97842979
6149,1996,female,12.98597813
6150,1996,male,17.48112488
6151,1996,female,19.97842979
6152,1996,male,17.13150215
6153,1996,male,17.48112488
6154,1996,female,10.98813629
6155,1996,male,21.12005234
6156,1996,female,13.4854393
6157,1996,female,17.48112488
6158,1996,female,19.92134857
6159,1996,female,15.48328114
6160,1996,female,7.491910458
6161,1996,female,18.16220665
6162,1996,male,43.95254517
6163,1996,female,37.45955276
6164,1996,male,24.97303581
6165,1996,male,26.47141838
6166,1996,male,21.97627258
6167,1996,female,9.989214897
6168,1996,male,12.48651791
6169,1996,male,13.83121872
6170,1996,female,35.09723663
6171,1996,male,13.98489952
6172,1996,female,13.98489952
6173,1996,female,16.23247337
6174,1996,male,11.81231785
6175,1996,male,9.989214897
6176,1996,female,8.879301071
6177,1996,female,19.97842979
6178,1996,female,12.48651791
6179,1996,female,15.77244282
6180,1996,male,19.47896767
6181,1996,female,12.48651791
6182,1996,female,7.420558929
6183,1996,male,17.9805851
6184,1996,male,49.94607162
6185,1996,female,8.730572701
6186,1996,female,9.489752769
6187,1996,male,13.83121872
6188,1996,male,8.990292549
6189,1996,male,19.97842979
6190,1996,male,8.904670715
6191,1996,female,19.97842979
6192,1996,male,32.46494675
6193,1996,female,12.7135458
6194,1996,male,29.96764183
6195,1996,female,20.777565
6196,1996,male,11.98705673
6197,1996,female,8.879301071
6198,1996,male,9.767231941
6199,1996,female,25.97195625
6200,1996,female,27.57023048
6201,1996,male,8.657318115
6202,1996,female,12.48651791
6203,1996,male,10.98813629
6204,1996,male,30.8757534
6205,1996,female,13.69949341
6206,1996,female,8.990292549
6207,1996,female,11.89192104
6208,1996,female,14.48435974
6209,1996,female,25.97195625
6210,1996,male,4.328659058
6211,1996,male,21.15897179
6212,1996,male,12.98597813
6213,1996,male,21.97627258
6214,1996,male,9.489752769
6215,1996,female,18.26599312
6216,1996,male,27.47033882
6217,1996,female,7.264883041
6218,1996,female,19.97842979
6219,1996,male,27.96979904
6220,1996,female,22.4757309
6221,1996,female,32.46494675
6222,1996,male,30.46710396
6223,1996,male,8.79050827
6224,1996,female,11.42766094
6225,1996,female,13.06018353
6226,1996,male,33.9633255
6227,1996,female,24.93307877
6228,1996,female,5.494068146
6229,1996,female,19.25194168
6230,1996,male,21.79464912
6231,1996,male,9.989214897
6232,1996,female,19.40761566
6233,1996,male,39.95685959
6234,1996,female,15.98274231
6235,1996,male,14.98382092
6236,1996,female,12.78619385
6237,1996,male,9.662294388
6238,1996,female,25.68655014
6239,1996,male,11.68738079
6240,1996,female,9.989214897
6241,1996,female,22.43977165
6242,1996,female,2.663790464
6243,1996,female,24.97303581
6244,1996,female,14.78403664
6245,1996,male,11.98705673
6246,1996,female,14.84111786
6247,1996,female,25.97195625
6248,1996,male,12.48651791
6249,1996,male,19.97842979
6250,1996,female,5.189202309
6251,1996,female,10.4331789
6252,1996,female,12.48651791
6253,1996,female,13.98489952
6254,1996,male,27.47033882
6255,1996,male,29.96764183
6256,1996,male,22.4757309
6257,1996,male,12.46653938
6258,1996,male,29.96764183
6259,1996,female,29.96764183
6260,1996,male,6.74271965
6261,1996,male,19.17929077
6262,1996,female,11.41624451
6263,1996,female,9.989214897
6264,1996,female,13.31895161
6265,1996,male,24.97303581
6266,1996,female,9.739483833
6267,1996,female,9.989214897
6268,1996,male,19.15431786
6269,1996,female,23.97411346
6270,1996,male,16.82394028
6271,1996,female,6.492989063
6272,1996,female,15.06373501
6273,1996,female,9.989214897
6274,1996,female,12.75993633
6275,1996,male,15.24068737
6276,1996,female,12.75993633
6277,1996,female,12.48651791
6278,1996,female,16.38231087
6279,1996,male,23.97411346
6280,1996,male,17.9805851
6281,1996,female,13.4854393
6282,1996,female,14.84111786
6283,1996,female,8.490831375
6284,1996,female,18.97950554
6285,1996,male,9.605013847
6286,1996,female,16.10261345
6287,1996,male,14.48435974
6288,1996,female,22.97519302
6289,1996,male,14.27030563
6290,1996,male,6.659475803
6291,1996,male,14.98382092
6292,1996,female,12.98597813
6293,1996,male,9.989214897
6294,1996,male,22.4757309
6295,1996,female,27.47033882
6296,1996,male,17.31463623
6297,1996,male,13.98489952
6298,1996,male,6.74271965
6299,1996,male,12.78619385
6300,1996,female,12.23678684
6301,1996,male,4.595038891
6302,1996,female,17.48112488
6303,1996,female,16.48220444
6304,1996,female,16.48220444
6305,1996,female,17.9805851
6306,1996,female,6.183799267
6307,1996,female,12.98597813
6308,1996,female,14.98382092
6309,1996,male,9.037859917
6310,1996,female,13.4854393
6311,1996,female,23.97411346
6312,1996,male,20.81086159
6313,1996,female,22.4757309
6314,1996,male,6.492989063
6315,1996,male,7.491910458
6316,1996,male,28.30277252
6317,1996,female,16.23247337
6318,1996,male,19.47896767
6319,1996,male,19.17929077
6320,1996,female,8.490831375
6321,1996,female,11.33910751
6322,1996,male,23.3081665
6323,1996,female,13.98489952
6324,1996,female,7.272147655
6325,1996,male,27.96979904
6326,1996,female,14.44690132
6327,1996,female,17.75860214
6328,1996,female,9.989214897
6329,1996,male,25.97195625
6330,1996,male,16.23247337
6331,1996,female,7.991371155
6332,1996,male,17.87543678
6333,1996,male,9.989214897
6334,1996,male,17.31463623
6335,1996,male,24.97303581
6336,1996,female,19.2292366
6337,1996,male,22.83248901
6338,1996,male,24.97303581
6339,1996,female,17.75860214
6340,1996,female,22.4757309
6341,1996,male,6.849746704
6342,1996,male,37.05090332
6343,1996,male,18.97950554
6344,1996,female,31.0775547
6345,1996,female,25.91796112
6346,1996,male,7.741640568
6347,1996,female,14.98382092
6348,1996,male,15.09481239
6349,1996,male,14.27030563
6350,1996,female,21.97627258
6351,1996,male,10.3887825
6352,1996,male,17.48112488
6353,1996,male,17.48112488
6354,1996,male,24.51898003
6355,1996,female,15.98274231
6356,1996,male,11.98705673
6357,1996,female,6.492989063
6358,1996,female,10.23894405
6359,1996,female,17.48112488
6360,1996,female,13.49893761
6361,1996,male,14.98382092
6362,1996,male,25.97195625
6363,1996,female,13.53538513
6364,1996,male,33.29737854
6365,1996,male,39.95685959
6366,1996,male,17.75860214
6367,1996,male,23.47465324
6368,1996,female,15.79544449
6369,1996,male,20.47788811
6370,1996,female,18.66405869
6371,1996,male,20.97735023
6372,1996,female,14.27030563
6373,1996,female,23.22492409
6374,1996,female,17.48112488
6375,1996,male,19.97842979
6376,1996,female,37.07108307
6377,1996,female,14.98382092
6378,1996,male,6.659475803
6379,1996,male,28.85773087
6380,1996,male,15.98274231
6381,1996,male,11.98705673
6382,1996,female,11.98705673
6383,1996,male,28.30277252
6384,1996,male,29.96764183
6385,1996,male,9.389861107
6386,1996,female,18.97950554
6387,1996,female,10.2919178
6388,1996,male,14.10241985
6389,1996,male,26.63790321
6390,1996,male,5.708122253
6391,1996,male,31.80239677
6392,1996,male,23.47465324
6393,1996,male,17.9805851
6394,1996,male,17.9805851
6395,1996,male,14.98382092
6396,1996,male,6.849746704
6397,1996,female,17.31463623
6398,1996,male,9.190077782
6399,1996,male,6.259640694
6400,1996,male,12.48651791
6401,1996,male,18.97950554
6402,1996,female,17.16058159
6403,1996,female,10.06186295
6404,1996,male,11.48759651
6405,1996,female,6.752708912
6406,1996,male,43.95254517
6407,1996,male,14.20688248
6408,1996,male,27.96979904
6409,1996,female,21.97627258
6410,1996,male,19.32796669
6411,1996,male,22.85532188
6412,1996,female,12.48651791
6413,1996,female,15.65876865
6414,1996,male,10.65516186
6415,1996,female,8.990292549
6416,1996,male,17.75860214
6417,1996,male,18.31355858
6418,1996,female,10.98813629
6419,1996,female,7.420558929
6420,1996,female,15.98274231
6421,1996,male,10.89732456
6422,1996,female,10.3887825
6423,1996,female,7.991371155
6424,1996,male,6.492989063
6425,1996,female,15.98274231
6426,1996,male,26.47141838
6427,1996,female,14.85063076
6428,1996,male,25.97195625
6429,1996,female,8.56218338
6430,1996,female,8.990292549
6431,1996,male,11.98705673
6432,1996,male,11.98705673
6433,1996,male,12.38662529
6434,1996,female,13.4854393
6435,1996,male,9.589645386
6436,1996,female,41.7049675
6437,1996,male,15.61949825
6438,1996,female,11.98705673
6439,1996,female,4.994607449
6440,1996,male,21.97627258
6441,1996,female,23.17497635
6442,1996,female,9.989214897
6443,1996,female,11.65408325
6444,1996,male,8.205426216
6445,1996,female,9.767231941
6446,1996,female,23.47465324
6447,1996,male,20.47788811
6448,1996,male,19.97842979
6449,1996,female,6.99244976
6450,1996,male,24.97303581
6451,1996,female,14.28457642
6452,1996,female,15.98274231
6453,1996,female,30.18962479
6454,1996,male,25.7499752
6455,1996,male,27.30385208
6456,1996,female,17.8307476
6457,1996,female,12.8749876
6458,1996,female,30.96656227
6459,1996,male,18.88869476
6460,1996,female,17.43571854
6461,1996,female,16.98166275
6462,1996,male,4.155513287
6463,1996,female,21.31032372
6464,1996,male,19.17929077
6465,1996,female,12.13689518
6466,1996,female,34.86235809
6467,1996,female,32.46494675
6468,1996,male,12.46653938
6469,1996,female,16.59746361
6470,1996,male,10.3887825
6471,1996,female,13.4854393
6472,1996,male,15.18360615
6473,1996,male,17.75860214
6474,1996,female,17.97303772
6475,1996,female,10.24094296
6476,1996,female,17.48112488
6477,1996,male,18.64653206
6478,1996,female,15.98274231
6479,1996,male,12.38662529
6480,1996,male,24.86204338
6481,1996,female,15.98274231
6482,1996,female,21.31032372
6483,1996,female,14.98382092
6484,1996,male,17.9805851
6485,1996,female,15.98274231
6486,1996,female,12.7135458
6487,1996,male,23.77432823
6488,1996,male,15.77244282
6489,1996,male,12.38662529
6490,1996,female,11.98705673
6491,1996,male,14.98382092
6492,1996,female,16.98166275
6493,1996,male,21.47681046
6494,1996,female,14.98382092
6495,1996,male,27.47033882
6496,1996,male,19.97842979
6497,1996,male,28.3693676
6498,1996,male,21.8185463
6499,1996,female,4.994607449
6500,1996,female,8.879301071
6501,1996,female,7.491910458
6502,1996,male,13.07678986
6503,1996,female,7.491910458
6504,1996,male,4.595038891
6505,1996,female,22.4757309
6506,1996,male,23.97411346
6507,1996,male,14.65084743
6508,1996,male,15.56012249
6509,1996,female,11.45192051
6510,1996,female,34.96224976
6511,1996,male,30.46710396
6512,1996,male,16.0626564
6513,1996,male,16.77355576
6514,1996,male,16.72612762
6515,1996,female,7.460515976
6516,1996,female,18.72977638
6517,1996,male,16.48220444
6518,1996,male,5.494068146
6519,1996,male,20.47788811
6520,1996,male,17.64344978
6521,1996,male,19.17929077
6522,1996,female,16.48220444
6523,1996,male,19.97842979
6524,1996,male,14.48435974
6525,1996,male,15.98274231
6526,1996,female,11.48759651
6527,1996,female,11.98705673
6528,1996,male,20.43248177
6529,1996,female,17.9805851
6530,1996,male,21.47681046
6531,1996,female,12.98597813
6532,1996,female,17.9805851
6533,1996,male,9.65623951
6534,1996,male,12.38662529
6535,1996,male,17.18144798
6536,1996,female,16.98166275
6537,1996,male,19.97842979
6538,1996,female,15.48328114
6539,1996,male,15.48328114
6540,1996,female,23.47465324
6541,1996,male,25.97195625
6542,1996,male,27.17066383
6543,1996,male,13.21817207
6544,1996,male,9.989214897
6545,1996,male,14.98382092
6546,1996,male,8.79050827
6547,1996,male,10.21119595
6548,1996,male,21.97627258
6549,1996,male,29.74566078
6550,1996,male,2.854061127
6551,1996,male,10.21119595
6552,1996,male,16.64868927
6553,1996,female,32.46494675
6554,1996,male,19.97842979
6555,1996,male,24.97303581
6556,1996,male,13.98489952
6557,1996,male,11.98705673
6558,1996,female,6.437493801
6559,1996,female,16.98166275
6560,1996,female,11.98705673
6561,1996,male,9.989214897
6562,1996,male,19.97842979
6563,1996,male,21.75428772
6564,1996,female,22.0814209
6565,1996,male,13.54537487
6566,1996,male,12.98597813
6567,1996,male,13.18576241
6568,1996,female,14.98382092
6569,1996,male,7.751629829
6570,1996,female,22.97519302
6571,1996,female,16.87067413
6572,1996,male,21.22707939
6573,1996,male,14.56760406
6574,1996,female,13.58533192
6575,1996,male,22.4757309
6576,1996,female,13.4854393
6577,1996,male,12.85568428
6578,1996,male,9.989214897
6579,1996,male,13.4854393
6580,1996,male,21.97627258
6581,1996,female,13.98489952
6582,1996,male,15.3167944
6583,1996,female,13.4854393
6584,1996,male,11.73732662
6585,1996,male,11.98705673
6586,1996,female,9.989214897
6587,1996,male,29.96764183
6588,1996,male,22.00024605
6589,1996,male,19.97842979
6590,1996,male,19.97842979
6591,1996,male,37.45955276
6592,1996,female,12.43102169
6593,1996,male,12.48651791
6594,1996,female,9.589645386
6595,1996,male,9.989214897
6596,1996,female,8.501458168
6597,1996,male,14.78403664
6598,1996,male,23.97411346
6599,1996,female,24.97303581
6600,1996,male,33.29737854
6601,1996,male,10.78835106
6602,1996,male,37.55944443
6603,1996,male,19.97842979
6604,1996,male,11.98705673
6605,1996,male,22.19825363
6606,1996,female,9.989214897
6607,1996,male,24.41807938
6608,1996,female,27.96979904
6609,1996,male,20.8663578
6610,1996,female,14.98382092
6611,1996,male,20.97735023
6612,1996,female,11.98705673
6613,1996,male,22.4757309
6614,1996,female,27.47033882
6615,1996,female,29.96764183
6616,1996,male,12.08694839
6617,1996,male,6.492989063
6618,1996,female,18.97950554
6619,1996,female,22.43977165
6620,1996,male,11.65408325
6621,1996,male,22.4757309
6622,1996,male,23.97411346
6623,1996,female,11.98705673
6624,1996,male,7.991371155
6625,1996,female,10.48867512
6626,1996,female,17.57251549
6627,1996,female,9.989214897
6628,1996,female,16.48220444
6629,1996,female,29.96764183
6630,1996,female,13.98489952
6631,1996,female,12.48651791
6632,1996,female,10.48867512
6633,1996,male,16.20472527
6634,1996,female,12.98597813
6635,1996,male,9.323266029
6636,1996,female,10.98813629
6637,1996,female,14.40305328
6638,1996,male,13.98489952
6639,1996,male,16.42670822
6640,1996,male,14.45247936
6641,1996,male,15.98274231
6642,1996,male,27.96979904
6643,1996,male,17.18144798
6644,1996,male,22.4757309
6645,1996,female,17.48112488
6646,1996,male,21.47681046
6647,1996,male,21.97627258
6648,1996,female,10.98813629
6649,1996,female,21.79464912
6650,1996,female,9.989214897
6651,1996,male,14.52976608
6652,1996,female,19.97842979
6653,1996,male,9.336918831
6654,1996,male,16.23247337
6655,1996,female,9.989214897
6656,1996,male,4.495146275
6657,1996,male,14.98382092
6658,1996,male,7.651738167
6659,1996,female,16.23247337
6660,1996,female,13.12868118
6661,1996,male,14.76405811
6662,1996,male,14.76405811
6663,1996,female,17.40121078
6664,1996,male,5.763622761
6665,1996,female,21.02992439
6666,1996,female,17.48112488
6667,1996,female,14.27030563
6668,1996,male,27.47033882
6669,1996,male,18.16220665
6670,1996,female,15.79094982
6671,1996,male,26.63790321
6672,1996,male,10.3887825
6673,1996,male,23.08618355
6674,1996,female,23.53014755
6675,1996,female,9.489752769
6676,1996,male,20.42239189
6677,1996,female,28.96871948
6678,1996,male,15.98274231
6679,1996,male,37.45955276
6680,1996,male,32.96440887
6681,1996,female,15.98274231
6682,1996,male,15.98274231
6683,1996,male,6.99244976
6684,1996,female,11.48759651
6685,1996,female,18.48004532
6686,1996,male,27.96979904
6687,1996,female,10.4331789
6688,1996,male,14.98382092
6689,1996,female,17.6732254
6690,1996,female,10.98813629
6691,1996,male,17.9805851
6692,1996,male,34.96224976
6693,1996,female,9.989214897
6694,1996,male,14.98382092
6695,1996,male,23.97411346
6696,1996,male,12.48651791
6697,1996,male,17.75860214
6698,1996,female,15.8428936
6699,1996,female,5.993528366
6700,1996,female,15.98274231
6701,1996,male,17.9805851
6702,1996,male,6.492989063
6703,1996,female,8.490831375
6704,1996,male,16.98166275
6705,1996,female,13.98489952
6706,1996,female,12.48651791
6707,1996,female,11.02482986
6708,1996,female,11.98705673
6709,1996,female,14.98382092
6710,1996,male,13.23570919
6711,1996,male,15.98274231
6712,1996,male,21.22707939
6713,1996,male,18.52545166
6714,1996,female,8.490831375
6715,1996,female,8.378050804
6716,1996,male,14.78403664
6717,1996,female,18.77972221
6718,1996,male,12.4448967
6719,1996,male,24.97303581
6720,1996,male,20.42239189
6721,1996,female,13.4854393
6722,1996,male,25.30600929
6723,1996,female,17.48112488
6724,1996,female,8.490831375
6725,1996,male,22.97519302
6726,1996,male,20.42239189
6727,1996,male,28.73994255
6728,1996,female,11.48759651
6729,1996,male,13.76291656
6730,1996,female,13.32117271
6731,1996,male,18.16220665
6732,1996,female,21.79464912
6733,1996,female,17.9805851
6734,1996,male,34.96224976
6735,1996,male,17.9805851
6736,1996,female,22.37583923
6737,1996,male,27.47033882
6738,1996,female,14.98382092
6739,1996,male,12.46653938
6740,1996,male,27.47033882
6741,1996,female,17.75860214
6742,1996,female,8.823805809
6743,1996,female,17.48112488
6744,1996,male,18.97950554
6745,1996,female,18.38015556
6746,1996,male,14.98382092
6747,1996,male,19.97842979
6748,1996,male,17.9805851
6749,1996,male,18.05742455
6750,1996,male,13.58533192
6751,1996,female,13.31895161
6752,1996,male,14.78403664
6753,1996,male,15.98274231
6754,1996,female,23.9265461
6755,1996,male,17.64761162
6756,1996,female,9.675827026
6757,1996,male,35.9611702
6758,1996,female,22.4757309
6759,1996,male,18.62189293
6760,1996,male,32.96440887
6761,1996,female,17.33128548
6762,1996,female,22.64221954
6763,1996,male,43.24219894
6764,1996,male,11.98705673
6765,1996,female,11.48759651
6766,1996,female,17.48112488
6767,1996,female,33.29737854
6768,1996,female,7.658397198
6769,1996,male,17.48112488
6770,1996,female,15.98274231
6771,1996,female,10.5149622
6772,1996,male,21.75428772
6773,1996,female,34.96224976
6774,1996,male,11.58748817
6775,1996,female,10.78835106
6776,1996,female,8.890400887
6777,1996,female,5.993528366
6778,1996,male,14.10241985
6779,1996,female,11.12149239
6780,1996,female,13.98489952
6781,1996,female,10.98813629
6782,1996,male,16.48220444
6783,1996,female,19.97842979
6784,1996,male,15.98274231
6785,1996,male,5.194391251
6786,1996,male,18.48004532
6787,1996,male,17.48112488
6788,1996,male,21.87637901
6789,1996,male,17.48112488
6790,1996,male,17.48112488
6791,1996,female,9.989214897
6792,1996,female,13.4854393
6793,1996,female,17.48112488
6794,1996,male,19.97842979
6795,1996,female,21.03728485
6796,1996,female,11.98705673
6797,1996,female,26.63790321
6798,1996,male,35.51720428
6799,1996,female,14.98382092
6800,1996,male,34.96224976
6801,1996,female,20.64770508
6802,1996,female,13.58533192
6803,1996,male,16.48220444
6804,1996,male,21.47681046
6805,1996,female,19.47896767
6806,1996,female,25.97195625
6807,1996,female,10.98813629
6808,1996,male,7.491910458
6809,1996,female,11.41624451
6810,1996,male,13.84405136
6811,1996,male,19.47896767
6812,1996,female,18.48004532
6813,1996,female,8.933211327
6814,1996,female,12.08694839
6815,1996,male,16.48220444
6816,1996,female,8.56218338
6817,1996,female,14.98382092
6818,1996,male,18.48004532
6819,1996,male,10.3887825
6820,1996,female,8.490831375
6821,1996,male,11.98705673
6822,1996,male,2.501003265
6823,1996,male,12.58641052
6824,1996,male,8.904670715
6825,1996,male,13.57334423
6826,1996,male,23.97411346
6827,1996,female,18.97950554
6828,1996,female,11.98705673
6829,1996,female,13.98489952
6830,1996,female,11.48759651
6831,1996,female,19.97842979
6832,1996,female,21.47681046
6833,1996,female,13.4854393
6834,1996,male,5.993528366
6835,1996,male,13.98489952
6836,1996,male,11.48759651
6837,1996,female,11.54309177
6838,1996,female,6.99244976
6839,1996,male,16.73193359
6840,1996,male,11.95138073
6841,1996,male,12.48651791
6842,1996,female,21.02992439
6843,1996,male,18.57643318
6844,1996,female,28.46926117
6845,1996,male,14.78403664
6846,1996,female,17.9805851
6847,1996,female,15.98274231
6848,1996,male,13.98489952
6849,1996,female,17.9805851
6850,1996,male,12.2220974
6851,1996,female,9.778085709
6852,1996,male,28.76893806
6853,1996,female,4.180101871
6854,1996,female,11.98705673
6855,1996,female,27.96979904
6856,1996,male,23.47904778
6857,1996,male,18.52545166
6858,1996,female,19.47896767
6859,1996,male,22.30924606
6860,1996,male,14.56760406
6861,1996,male,30.46710396
6862,1996,female,12.48651791
6863,1996,male,9.190077782
6864,1996,male,32.46494675
6865,1996,male,9.989214897
6866,1996,female,21.06816101
6867,1996,female,14.98382092
6868,1996,male,15.7330122
6869,1996,male,27.74781799
6870,1996,female,34.96224976
6871,1996,male,26.63790321
6872,1996,male,22.52886581
6873,1996,male,17.64344978
6874,1996,male,19.97842979
6875,1996,male,19.17929077
6876,1996,male,13.98489952
6877,1996,female,9.989214897
6878,1996,male,44.39650726
6879,1996,male,29.96764183
6880,1996,female,27.96979904
6881,1996,female,12.62466621
6882,1996,female,29.96764183
6883,1996,male,24.97303581
6884,1996,female,14.98382092
6885,1996,female,8.157858849
6886,1996,male,16.82394028
6887,1996,male,9.989214897
6888,1996,male,14.65084743
6889,1996,female,10.94056797
6890,1996,male,11.48759651
6891,1996,female,14.98382092
6892,1996,male,14.98382092
6893,1996,male,28.85773087
6894,1996,female,11.03808117
6895,1996,female,12.48651791
6896,1996,male,14.48435974
6897,1996,female,12.48651791
6898,1996,female,16.98166275
6899,1996,female,8.657318115
6900,1996,male,11.48759651
6901,1996,female,10.48867512
6902,1996,male,12.98597813
6903,1996,female,6.99244976
6904,1996,female,15.48328114
6905,1996,female,15.48328114
6906,1996,female,23.97411346
6907,1996,female,9.488754272
6908,1996,female,9.081103325
6909,1996,male,13.03690434
6910,1996,female,11.48759651
6911,1996,male,15.09481239
6912,1996,female,14.98382092
6913,1996,female,17.33128548
6914,1996,female,15.48132229
6915,1996,male,16.98166275
6916,1996,male,9.589645386
6917,1996,male,16.48220444
6918,1996,female,9.081103325
6919,1996,female,16.48220444
6920,1996,male,19.17929077
6921,1996,female,16.48220444
6922,1996,female,11.65408325
6923,1996,male,22.37583923
6924,1996,male,9.989214897
6925,1996,male,15.98274231
6926,1996,male,16.42670822
6927,1996,male,19.53446388
6928,1996,female,14.88952351
6929,1996,female,9.489752769
6930,1996,female,11.54309177
6931,1996,male,11.86974812
6932,1996,male,20.97735023
6933,1996,male,11.98705673
6934,1996,male,18.77972221
6935,1996,female,9.068208694
6936,1996,male,15.98274231
6937,1996,male,17.44782829
6938,1996,female,13.31895161
6939,1996,male,13.98489952
6940,1996,male,5.993528366
6941,1996,male,25.97195625
6942,1996,female,19.36370659
6943,1996,male,27.47033882
